Symbol,Entry Date,Exit Date,Quantity,Buy Value,Sell Value,Actualised Profit,Buy Price Per Unit,Sell Price Per Unit,Buy Condition 50 DMA,Buy Condition 200 DMA,Entry 50 DMA Value,Entry 200 DMA Value,DMA Diff on Entry,Sell Condition 50 DMA,Sell Condition 200 DMA,Exit 50 DMA Value,Exit 200 DMA Value,DMA Diff on Exit,Buy Verdict,Current Price,Price Change Since Sell,Sell Verdict,Opportunity Cost/Gain,Actualised Profit (Formatted),Entry FY,Exit FY
MPSLTD,2025-05-13,2025-05-27,1,2425.55,2650.8,225.25,2425.55,2650.8,-3.50%,+7.71%,2467.11,2210.35,+11.62%,+5.02%,+15.76%,2468.29,2239.38,+10.22%,Good call,2261.0,-14.70%,Good call,-389.80,225.25,FY 2025-26,FY 2025-26
MPSLTD,2025-05-13,2025-05-27,5,12127.75,13254.0,1126.25,2425.55,2650.8,-3.50%,+7.71%,2467.11,2210.35,+11.62%,+5.02%,+15.76%,2468.29,2239.38,+10.22%,Good call,2261.0,-14.70%,Good call,"-1,949.00","1,126.25",FY 2025-26,FY 2025-26
MPSLTD,2025-05-13,2025-05-27,1,2425.75,2650.8,225.05,2425.75,2650.8,-3.50%,+7.71%,2467.11,2210.35,+11.62%,+5.02%,+15.76%,2468.29,2239.38,+10.22%,Good call,2261.0,-14.70%,Good call,-389.80,225.05,FY 2025-26,FY 2025-26
KIMS,2025-05-13,2025-07-14,10,6547.0,7075.0,528.0,654.7,707.5,+8.79%,+16.14%,605.77,567.46,+6.75%,+6.95%,+16.97%,664.16,607.27,+9.37%,Good call,718.0,1.48%,Wrong early sell,105.00,528.00,FY 2025-26,FY 2025-26
KIMS,2025-05-13,2025-07-14,18,11782.8,12735.0,952.2,654.5999999999999,707.5,+8.79%,+16.14%,605.77,567.46,+6.75%,+6.95%,+16.97%,664.16,607.27,+9.37%,Good call,718.0,1.48%,Wrong early sell,189.00,952.20,FY 2025-26,FY 2025-26
KIMS,2025-05-13,2025-07-14,1,654.65,707.5,52.85,654.65,707.5,+8.79%,+16.14%,605.77,567.46,+6.75%,+6.95%,+16.97%,664.16,607.27,+9.37%,Good call,718.0,1.48%,Wrong early sell,10.50,52.85,FY 2025-26,FY 2025-26
KIMS,2025-05-13,2025-07-14,1,654.65,707.5,52.85,654.65,707.5,+8.79%,+16.14%,605.77,567.46,+6.75%,+6.95%,+16.97%,664.16,607.27,+9.37%,Good call,718.0,1.48%,Wrong early sell,10.50,52.85,FY 2025-26,FY 2025-26
KIMS,2025-05-13,2025-07-14,4,2618.8,2830.0,211.2,654.7,707.5,+8.79%,+16.14%,605.77,567.46,+6.75%,+6.95%,+16.97%,664.16,607.27,+9.37%,Good call,718.0,1.48%,Wrong early sell,42.00,211.20,FY 2025-26,FY 2025-26
KIMS,2025-05-13,2025-07-14,16,10474.4,11320.0,845.6,654.65,707.5,+8.79%,+16.14%,605.77,567.46,+6.75%,+6.95%,+16.97%,664.16,607.27,+9.37%,Good call,718.0,1.48%,Wrong early sell,168.00,845.60,FY 2025-26,FY 2025-26
SHAILY,2025-05-13,2025-09-23,1,1772.1,2280.4,508.3,1772.1,2280.4,+6.02%,+35.10%,1663.07,1305.07,+27.43%,+16.55%,+32.61%,1932.25,1698.25,+13.78%,Good call,2539.699951171875,11.37%,Wrong early sell,259.30,508.30,FY 2025-26,FY 2025-26
SHAILY,2025-05-13,2025-09-23,2,3544.2,4560.6,1016.4,1772.1,2280.3,+6.02%,+35.10%,1663.07,1305.07,+27.43%,+16.55%,+32.61%,1932.25,1698.25,+13.78%,Good call,2539.699951171875,11.38%,Wrong early sell,518.80,"1,016.40",FY 2025-26,FY 2025-26
SHAILY,2025-05-13,2025-09-23,3,5316.6,6840.9,1524.3,1772.2,2280.2999999999997,+6.02%,+35.10%,1663.07,1305.07,+27.43%,+16.55%,+32.61%,1932.25,1698.25,+13.78%,Good call,2539.699951171875,11.38%,Wrong early sell,778.20,"1,524.30",FY 2025-26,FY 2025-26
SHAILY,2025-05-13,2025-09-23,9,15949.8,20517.3,4567.5,1772.1999999999998,2279.7,+6.02%,+35.10%,1663.07,1305.07,+27.43%,+16.55%,+32.61%,1932.25,1698.25,+13.78%,Good call,2539.699951171875,11.41%,Wrong early sell,"2,340.00","4,567.50",FY 2025-26,FY 2025-26
SHAILY,2025-05-13,2025-10-23,1,1772.2,2446.65,674.45,1772.2,2446.65,+6.02%,+35.10%,1663.07,1305.07,+27.43%,+9.76%,+35.92%,2212.82,1786.87,+23.84%,Good call,2539.699951171875,3.80%,Wrong early sell,93.05,674.45,FY 2025-26,FY 2025-26
SHAILY,2025-05-13,2025-10-23,1,1772.2,2447.75,675.55,1772.2,2447.75,+6.02%,+35.10%,1663.07,1305.07,+27.43%,+9.76%,+35.92%,2212.82,1786.87,+23.84%,Good call,2539.699951171875,3.76%,Wrong early sell,91.95,675.55,FY 2025-26,FY 2025-26
SHAILY,2025-05-13,2025-10-23,2,3544.6,4895.7,1351.1,1772.3,2447.85,+6.02%,+35.10%,1663.07,1305.07,+27.43%,+9.76%,+35.92%,2212.82,1786.87,+23.84%,Good call,2539.699951171875,3.75%,Wrong early sell,183.70,"1,351.10",FY 2025-26,FY 2025-26
SHAILY,2025-05-13,2025-10-23,3,5316.9,7338.9,2022.0,1772.3,2446.2999999999997,+6.02%,+35.10%,1663.07,1305.07,+27.43%,+9.76%,+35.92%,2212.82,1786.87,+23.84%,Good call,2539.699951171875,3.82%,Wrong early sell,280.20,"2,022.00",FY 2025-26,FY 2025-26
SHAILY,2025-05-13,2025-10-23,3,5317.5,7338.9,2021.4,1772.5,2446.2999999999997,+6.02%,+35.10%,1663.07,1305.07,+27.43%,+9.76%,+35.92%,2212.82,1786.87,+23.84%,Good call,2539.699951171875,3.82%,Wrong early sell,280.20,"2,021.40",FY 2025-26,FY 2025-26
MUTHOOTFIN,2025-05-14,2025-05-20,10,22550.0,20474.0,-2076.0,2255.0,2047.4,+2.38%,+10.65%,2207.37,2042.31,+8.08%,-7.80%,-0.90%,2202.54,2049.12,+7.49%,Bad call,3145.89990234375,53.65%,Wrong early sell,"10,985.00","-2,076.00",FY 2025-26,FY 2025-26
MPSLTD,2025-05-14,2025-05-27,1,2503.0,2650.7,147.7,2503.0,2650.7,-0.72%,+10.58%,2465.07,2213.06,+11.39%,+5.02%,+15.76%,2468.29,2239.38,+10.22%,Good call,2261.0,-14.70%,Good call,-389.70,147.70,FY 2025-26,FY 2025-26
MPSLTD,2025-05-14,2025-05-27,1,2503.0,2650.7,147.7,2503.0,2650.7,-0.72%,+10.58%,2465.07,2213.06,+11.39%,+5.02%,+15.76%,2468.29,2239.38,+10.22%,Good call,2261.0,-14.70%,Good call,-389.70,147.70,FY 2025-26,FY 2025-26
JUBLFOOD,2025-05-14,2025-06-13,10,6891.0,6765.5,-125.5,689.1,676.55,+3.91%,+5.13%,666.54,658.83,+1.17%,-0.75%,+2.19%,685.41,665.69,+2.96%,Bad call,595.7000122070312,-11.95%,Good call,-808.50,-125.50,FY 2025-26,FY 2025-26
EICHERMOT,2025-05-14,2025-07-11,1,5455.3,5615.5,160.2,5455.3,5615.5,+2.52%,+8.93%,5244.70,4935.84,+6.26%,+2.46%,+9.26%,5407.70,5071.26,+6.63%,Good call,6906.5,22.99%,Wrong early sell,"1,291.00",160.20,FY 2025-26,FY 2025-26
EICHERMOT,2025-05-14,2025-07-11,1,5455.35,5615.5,160.15,5455.35,5615.5,+2.52%,+8.93%,5244.70,4935.84,+6.26%,+2.46%,+9.26%,5407.70,5071.26,+6.63%,Good call,6906.5,22.99%,Wrong early sell,"1,291.00",160.15,FY 2025-26,FY 2025-26
KIMS,2025-05-14,2025-07-14,20,12831.0,14150.0,1319.0,641.55,707.5,+5.26%,+12.58%,608.09,568.54,+6.96%,+6.95%,+16.97%,664.16,607.27,+9.37%,Good call,718.0,1.48%,Wrong early sell,210.00,"1,319.00",FY 2025-26,FY 2025-26
INDHOTEL,2025-05-14,2025-08-08,10,7669.5,7400.0,-269.5,766.95,740.0,-1.51%,+3.41%,779.71,742.64,+4.99%,-2.47%,-4.72%,754.39,772.17,-2.30%,Bad call,746.5499877929688,0.89%,Wrong early sell,65.50,-269.50,FY 2025-26,FY 2025-26
TARIL,2025-05-14,2025-09-04,10,5090.0,5012.0,-78.0,509.0,501.2,+6.57%,+14.59%,477.61,444.20,+7.52%,-0.27%,+1.20%,502.09,494.84,+1.47%,Bad call,472.20001220703125,-5.79%,Good call,-290.00,-78.00,FY 2025-26,FY 2025-26
TARIL,2025-05-14,2025-09-04,1,509.0,501.15,-7.85,509.0,501.15,+6.57%,+14.59%,477.61,444.20,+7.52%,-0.27%,+1.20%,502.09,494.84,+1.47%,Bad call,472.20001220703125,-5.78%,Good call,-28.95,-7.85,FY 2025-26,FY 2025-26
TARIL,2025-05-14,2025-09-04,1,509.0,501.15,-7.85,509.0,501.15,+6.57%,+14.59%,477.61,444.20,+7.52%,-0.27%,+1.20%,502.09,494.84,+1.47%,Bad call,472.20001220703125,-5.78%,Good call,-28.95,-7.85,FY 2025-26,FY 2025-26
TARIL,2025-05-14,2025-09-04,1,509.0,501.15,-7.85,509.0,501.15,+6.57%,+14.59%,477.61,444.20,+7.52%,-0.27%,+1.20%,502.09,494.84,+1.47%,Bad call,472.20001220703125,-5.78%,Good call,-28.95,-7.85,FY 2025-26,FY 2025-26
TARIL,2025-05-14,2025-09-04,1,509.0,501.2,-7.8,509.0,501.2,+6.57%,+14.59%,477.61,444.20,+7.52%,-0.27%,+1.20%,502.09,494.84,+1.47%,Bad call,472.20001220703125,-5.79%,Good call,-29.00,-7.80,FY 2025-26,FY 2025-26
TARIL,2025-05-14,2025-09-04,1,509.0,501.35,-7.65,509.0,501.35,+6.57%,+14.59%,477.61,444.20,+7.52%,-0.27%,+1.20%,502.09,494.84,+1.47%,Bad call,472.20001220703125,-5.81%,Good call,-29.15,-7.65,FY 2025-26,FY 2025-26
TARIL,2025-05-14,2025-09-04,1,509.0,501.35,-7.65,509.0,501.35,+6.57%,+14.59%,477.61,444.20,+7.52%,-0.27%,+1.20%,502.09,494.84,+1.47%,Bad call,472.20001220703125,-5.81%,Good call,-29.15,-7.65,FY 2025-26,FY 2025-26
TARIL,2025-05-14,2025-09-04,18,9162.0,9024.3,-137.7,509.0,501.34999999999997,+6.57%,+14.59%,477.61,444.20,+7.52%,-0.27%,+1.20%,502.09,494.84,+1.47%,Bad call,472.20001220703125,-5.81%,Good call,-524.70,-137.70,FY 2025-26,FY 2025-26
TARIL,2025-05-14,2025-09-04,2,1018.0,1002.7,-15.3,509.0,501.35,+6.57%,+14.59%,477.61,444.20,+7.52%,-0.27%,+1.20%,502.09,494.84,+1.47%,Bad call,472.20001220703125,-5.81%,Good call,-58.30,-15.30,FY 2025-26,FY 2025-26
TARIL,2025-05-14,2025-09-04,2,1018.0,1002.7,-15.3,509.0,501.35,+6.57%,+14.59%,477.61,444.20,+7.52%,-0.27%,+1.20%,502.09,494.84,+1.47%,Bad call,472.20001220703125,-5.81%,Good call,-58.30,-15.30,FY 2025-26,FY 2025-26
TARIL,2025-05-14,2025-09-04,22,11198.0,11025.3,-172.7,509.0,501.15,+6.57%,+14.59%,477.61,444.20,+7.52%,-0.27%,+1.20%,502.09,494.84,+1.47%,Bad call,472.20001220703125,-5.78%,Good call,-636.90,-172.70,FY 2025-26,FY 2025-26
TARIL,2025-05-14,2025-09-04,10,5090.0,5013.0,-77.0,509.0,501.3,+6.57%,+14.59%,477.61,444.20,+7.52%,-0.27%,+1.20%,502.09,494.84,+1.47%,Bad call,472.20001220703125,-5.80%,Good call,-291.00,-77.00,FY 2025-26,FY 2025-26
MUTHOOTFIN,2025-05-15,2025-06-02,1,2106.5,2197.6,91.1,2106.5,2197.6,-4.63%,+2.93%,2206.31,2044.23,+7.93%,+1.29%,+7.76%,2193.91,2062.35,+6.38%,Good call,3145.89990234375,43.15%,Wrong early sell,948.30,91.10,FY 2025-26,FY 2025-26
MUTHOOTFIN,2025-05-15,2025-06-02,2,4213.0,4395.2,182.2,2106.5,2197.6,-4.63%,+2.93%,2206.31,2044.23,+7.93%,+1.29%,+7.76%,2193.91,2062.35,+6.38%,Good call,3145.89990234375,43.15%,Wrong early sell,"1,896.60",182.20,FY 2025-26,FY 2025-26
MUTHOOTFIN,2025-05-15,2025-06-02,2,4213.0,4394.8,181.8,2106.5,2197.4,-4.63%,+2.93%,2206.31,2044.23,+7.93%,+1.29%,+7.76%,2193.91,2062.35,+6.38%,Good call,3145.89990234375,43.16%,Wrong early sell,"1,897.00",181.80,FY 2025-26,FY 2025-26
MUTHOOTFIN,2025-05-15,2025-06-02,1,2106.6,2197.4,90.8,2106.6,2197.4,-4.63%,+2.93%,2206.31,2044.23,+7.93%,+1.29%,+7.76%,2193.91,2062.35,+6.38%,Good call,3145.89990234375,43.16%,Wrong early sell,948.50,90.80,FY 2025-26,FY 2025-26
MUTHOOTFIN,2025-05-15,2025-06-02,4,8426.4,8789.6,363.2,2106.6,2197.4,-4.63%,+2.93%,2206.31,2044.23,+7.93%,+1.29%,+7.76%,2193.91,2062.35,+6.38%,Good call,3145.89990234375,43.16%,Wrong early sell,"3,794.00",363.20,FY 2025-26,FY 2025-26
KIMS,2025-05-15,2025-07-14,20,12860.0,14150.0,1290.0,643.0,707.5,+5.42%,+13.01%,610.65,569.64,+7.20%,+6.95%,+16.97%,664.16,607.27,+9.37%,Good call,718.0,1.48%,Wrong early sell,210.00,"1,290.00",FY 2025-26,FY 2025-26
SHAILY,2025-05-15,2025-10-23,20,33500.0,48926.0,15426.0,1675.0,2446.3,-0.31%,+26.82%,1670.60,1313.31,+27.21%,+9.76%,+35.92%,2212.82,1786.87,+23.84%,Good call,2539.699951171875,3.82%,Wrong early sell,"1,868.00","15,426.00",FY 2025-26,FY 2025-26
ANANTRAJ,2025-05-16,2025-05-20,1,510.3,512.6,2.3,510.3,512.6,+8.10%,-18.74%,475.02,631.86,-24.82%,+6.33%,-19.63%,477.32,631.53,-24.42%,Good call,630.75,23.05%,Wrong early sell,118.15,2.30,FY 2025-26,FY 2025-26
ANANTRAJ,2025-05-16,2025-05-20,3,1531.2,1537.8,6.6,510.40000000000003,512.6,+8.10%,-18.74%,475.02,631.86,-24.82%,+6.33%,-19.63%,477.32,631.53,-24.42%,Good call,630.75,23.05%,Wrong early sell,354.45,6.60,FY 2025-26,FY 2025-26
ANANTRAJ,2025-05-16,2025-05-20,7,3572.8,3587.85,15.05,510.40000000000003,512.55,+8.10%,-18.74%,475.02,631.86,-24.82%,+6.33%,-19.63%,477.32,631.53,-24.42%,Good call,630.75,23.06%,Wrong early sell,827.40,15.05,FY 2025-26,FY 2025-26
ANANTRAJ,2025-05-16,2025-05-20,42,21436.8,21527.1,90.3,510.4,512.55,+8.10%,-18.74%,475.02,631.86,-24.82%,+6.33%,-19.63%,477.32,631.53,-24.42%,Good call,630.75,23.06%,Wrong early sell,"4,964.40",90.30,FY 2025-26,FY 2025-26
ANANTRAJ,2025-05-16,2025-05-20,7,3572.8,3587.85,15.05,510.40000000000003,512.55,+8.10%,-18.74%,475.02,631.86,-24.82%,+6.33%,-19.63%,477.32,631.53,-24.42%,Good call,630.75,23.06%,Wrong early sell,827.40,15.05,FY 2025-26,FY 2025-26
CHAMBLFERT,2025-05-16,2025-05-22,11,6938.25,6503.2,-435.05,630.75,591.1999999999999,-0.03%,+18.18%,626.34,529.86,+18.21%,-7.20%,+10.08%,630.97,531.93,+18.62%,Bad call,486.8500061035156,-17.65%,Good call,"-1,147.85",-435.05,FY 2025-26,FY 2025-26
WELCORP,2025-05-16,2025-05-29,2,1559.8,1775.4,215.6,779.9,887.7,-1.12%,+4.57%,786.50,743.73,+5.75%,+12.54%,+18.63%,790.98,750.42,+5.40%,Good call,873.0499877929688,-1.65%,Good call,-29.30,215.60,FY 2025-26,FY 2025-26
WELCORP,2025-05-16,2025-05-29,28,21838.6,24855.6,3017.0,779.9499999999999,887.6999999999999,-1.12%,+4.57%,786.50,743.73,+5.75%,+12.54%,+18.63%,790.98,750.42,+5.40%,Good call,873.0499877929688,-1.65%,Good call,-410.20,"3,017.00",FY 2025-26,FY 2025-26
METALIETF,2025-05-16,2025-06-13,176,1615.68,1629.76,14.08,9.18,9.26,N/A,N/A,N/A,N/A,N/A,+4.26%,+2.99%,8.87,8.98,-1.22%,Good call,10.529999732971191,13.71%,Wrong early sell,223.52,14.08,FY 2025-26,FY 2025-26
METALIETF,2025-05-16,2025-06-13,409,3754.62,3783.25,28.63,9.18,9.25,N/A,N/A,N/A,N/A,N/A,+4.26%,+2.99%,8.87,8.98,-1.22%,Good call,10.529999732971191,13.84%,Wrong early sell,523.52,28.63,FY 2025-26,FY 2025-26
METALIETF,2025-05-16,2025-06-13,665,6104.7,6151.25,46.55,9.18,9.25,N/A,N/A,N/A,N/A,N/A,+4.26%,+2.99%,8.87,8.98,-1.22%,Good call,10.529999732971191,13.84%,Wrong early sell,851.20,46.55,FY 2025-26,FY 2025-26
METALIETF,2025-05-16,2025-06-13,450,4131.0,4162.5,31.5,9.18,9.25,N/A,N/A,N/A,N/A,N/A,+4.26%,+2.99%,8.87,8.98,-1.22%,Good call,10.529999732971191,13.84%,Wrong early sell,576.00,31.50,FY 2025-26,FY 2025-26
METALIETF,2025-05-16,2025-06-13,300,2754.0,2781.0,27.0,9.18,9.27,N/A,N/A,N/A,N/A,N/A,+4.26%,+2.99%,8.87,8.98,-1.22%,Good call,10.529999732971191,13.59%,Wrong early sell,378.00,27.00,FY 2025-26,FY 2025-26
BANKBEES,2025-05-16,2025-06-13,38,21563.86,21610.6,46.74,567.47,568.6999999999999,+6.52%,+7.89%,532.84,526.11,+1.28%,+1.83%,+7.13%,558.93,531.27,+5.21%,Good call,599.0399780273438,5.33%,Wrong early sell,"1,152.92",46.74,FY 2025-26,FY 2025-26
BANKBEES,2025-05-16,2025-06-13,12,6809.64,6824.4,14.76,567.47,568.6999999999999,+6.52%,+7.89%,532.84,526.11,+1.28%,+1.83%,+7.13%,558.93,531.27,+5.21%,Good call,599.0399780273438,5.33%,Wrong early sell,364.08,14.76,FY 2025-26,FY 2025-26
ABB,2025-05-16,2025-06-13,1,5797.0,5967.6,170.6,5797.0,5967.6,+8.57%,-12.91%,5350.34,6670.24,-19.79%,+6.16%,-7.85%,5639.96,6497.51,-13.20%,Good call,5238.0,-12.23%,Good call,-729.60,170.60,FY 2025-26,FY 2025-26
ABB,2025-05-16,2025-06-13,1,5797.0,5967.55,170.55,5797.0,5967.55,+8.57%,-12.91%,5350.34,6670.24,-19.79%,+6.16%,-7.85%,5639.96,6497.51,-13.20%,Good call,5238.0,-12.23%,Good call,-729.55,170.55,FY 2025-26,FY 2025-26
ABB,2025-05-16,2025-06-13,3,17391.0,17902.5,511.5,5797.0,5967.5,+8.57%,-12.91%,5350.34,6670.24,-19.79%,+6.16%,-7.85%,5639.96,6497.51,-13.20%,Good call,5238.0,-12.22%,Good call,"-2,188.50",511.50,FY 2025-26,FY 2025-26
MOTILALOFS,2025-05-16,2025-06-12,30,23410.5,25243.5,1833.0,780.35,841.45,+22.52%,+4.29%,643.97,756.52,-14.88%,+14.76%,+7.31%,724.40,774.73,-6.50%,Good call,1058.9000244140625,25.84%,Wrong early sell,"6,523.50","1,833.00",FY 2025-26,FY 2025-26
TRENT,2025-05-16,2025-06-12,2,11148.0,11476.0,328.0,5574.0,5738.0,+7.63%,-11.11%,5182.54,6275.36,-17.41%,+4.64%,-9.74%,5377.82,6234.82,-13.75%,Good call,4798.7001953125,-16.37%,Good call,"-1,878.60",328.00,FY 2025-26,FY 2025-26
EICHERMOT,2025-05-16,2025-07-11,1,5509.5,5615.5,106.0,5509.5,5615.5,+3.30%,+10.05%,5265.43,4942.09,+6.54%,+2.46%,+9.26%,5407.70,5071.26,+6.63%,Good call,6906.5,22.99%,Wrong early sell,"1,291.00",106.00,FY 2025-26,FY 2025-26
EICHERMOT,2025-05-16,2025-07-11,1,5509.5,5615.5,106.0,5509.5,5615.5,+3.30%,+10.05%,5265.43,4942.09,+6.54%,+2.46%,+9.26%,5407.70,5071.26,+6.63%,Good call,6906.5,22.99%,Wrong early sell,"1,291.00",106.00,FY 2025-26,FY 2025-26
KIMS,2025-05-16,2025-07-14,16,10231.2,11320.0,1088.8,639.45,707.5,+4.48%,+12.20%,612.83,570.70,+7.38%,+6.95%,+16.97%,664.16,607.27,+9.37%,Good call,718.0,1.48%,Wrong early sell,168.00,"1,088.80",FY 2025-26,FY 2025-26
KIMS,2025-05-16,2025-07-14,2,1278.9,1415.0,136.1,639.45,707.5,+4.48%,+12.20%,612.83,570.70,+7.38%,+6.95%,+16.97%,664.16,607.27,+9.37%,Good call,718.0,1.48%,Wrong early sell,21.00,136.10,FY 2025-26,FY 2025-26
KIMS,2025-05-16,2025-07-14,4,2557.8,2830.0,272.2,639.45,707.5,+4.48%,+12.20%,612.83,570.70,+7.38%,+6.95%,+16.97%,664.16,607.27,+9.37%,Good call,718.0,1.48%,Wrong early sell,42.00,272.20,FY 2025-26,FY 2025-26
KIMS,2025-05-16,2025-07-14,13,8313.5,9197.5,884.0,639.5,707.5,+4.48%,+12.20%,612.83,570.70,+7.38%,+6.95%,+16.97%,664.16,607.27,+9.37%,Good call,718.0,1.48%,Wrong early sell,136.50,884.00,FY 2025-26,FY 2025-26
PGEL,2025-05-16,2025-07-22,1,807.9,799.1,-8.8,807.9,799.1,-8.15%,+8.56%,875.02,740.35,+18.19%,+1.97%,-0.79%,773.33,794.80,-2.70%,Bad call,571.9500122070312,-28.43%,Good call,-227.15,-8.80,FY 2025-26,FY 2025-26
PGEL,2025-05-16,2025-07-22,9,7271.1,7191.45,-79.65,807.9000000000001,799.05,-8.15%,+8.56%,875.02,740.35,+18.19%,+1.97%,-0.79%,773.33,794.80,-2.70%,Bad call,571.9500122070312,-28.42%,Good call,"-2,043.90",-79.65,FY 2025-26,FY 2025-26
BHARTIARTL,2025-05-16,2025-07-22,10,18165.0,18980.0,815.0,1816.5,1898.0,+3.34%,+10.39%,1740.83,1629.71,+6.82%,+0.87%,+11.45%,1890.39,1710.88,+10.49%,Good call,2080.10009765625,9.59%,Wrong early sell,"1,821.00",815.00,FY 2025-26,FY 2025-26
ELECON,2025-05-16,2025-07-24,6,3967.2,3533.4,-433.8,661.1999999999999,588.9,+35.62%,+16.72%,487.49,566.46,-13.94%,-9.58%,+2.70%,650.58,572.81,+13.58%,Bad call,557.7999877929688,-5.28%,Good call,-186.60,-433.80,FY 2025-26,FY 2025-26
ELECON,2025-05-16,2025-07-24,4,2645.0,2355.6,-289.4,661.25,588.9,+35.62%,+16.72%,487.49,566.46,-13.94%,-9.58%,+2.70%,650.58,572.81,+13.58%,Bad call,557.7999877929688,-5.28%,Good call,-124.40,-289.40,FY 2025-26,FY 2025-26
ADANIGREEN,2025-05-16,2025-07-25,30,30319.5,30084.0,-235.5,1010.65,1002.8,+12.27%,-21.88%,908.65,1305.81,-30.41%,-2.90%,-10.28%,1005.07,1087.72,-7.60%,Bad call,1017.0999755859375,1.43%,Wrong early sell,429.00,-235.50,FY 2025-26,FY 2025-26
INDHOTEL,2025-05-16,2025-08-08,4,3058.2,2960.0,-98.2,764.55,740.0,-2.21%,+2.70%,781.34,744.01,+5.02%,-2.47%,-4.72%,754.39,772.17,-2.30%,Bad call,746.5499877929688,0.89%,Wrong early sell,26.20,-98.20,FY 2025-26,FY 2025-26
INDHOTEL,2025-05-16,2025-08-08,15,11468.25,11100.0,-368.25,764.55,740.0,-2.21%,+2.70%,781.34,744.01,+5.02%,-2.47%,-4.72%,754.39,772.17,-2.30%,Bad call,746.5499877929688,0.89%,Wrong early sell,98.25,-368.25,FY 2025-26,FY 2025-26
INDHOTEL,2025-05-16,2025-08-08,11,8410.05,8140.55,-269.5,764.55,740.0500000000001,-2.21%,+2.70%,781.34,744.01,+5.02%,-2.47%,-4.72%,754.39,772.17,-2.30%,Bad call,746.5499877929688,0.88%,Wrong early sell,71.50,-269.50,FY 2025-26,FY 2025-26
TARIL,2025-05-16,2025-09-04,17,8568.0,8522.1,-45.9,504.0,501.3,+4.85%,+13.21%,480.92,445.40,+7.97%,-0.27%,+1.20%,502.09,494.84,+1.47%,Bad call,472.20001220703125,-5.80%,Good call,-494.70,-45.90,FY 2025-26,FY 2025-26
TARIL,2025-05-16,2025-09-04,3,1512.0,1503.75,-8.25,504.0,501.25,+4.85%,+13.21%,480.92,445.40,+7.97%,-0.27%,+1.20%,502.09,494.84,+1.47%,Bad call,472.20001220703125,-5.80%,Good call,-87.15,-8.25,FY 2025-26,FY 2025-26
DIXON,2025-05-16,2025-09-30,1,16520.0,16249.0,-271.0,16520.0,16249.0,+13.41%,+12.61%,14683.67,14788.29,-0.71%,-4.74%,+3.45%,17134.26,15778.41,+8.59%,Bad call,15505.0,-4.58%,Good call,-744.00,-271.00,FY 2025-26,FY 2025-26
WELCORP,2025-05-19,2025-05-29,10,7899.0,8877.0,978.0,789.9,887.7,-0.38%,+5.38%,787.53,744.45,+5.79%,+12.54%,+18.63%,790.98,750.42,+5.40%,Good call,873.0499877929688,-1.65%,Good call,-146.50,978.00,FY 2025-26,FY 2025-26
JAGSNPHARM,2025-05-19,2025-05-27,7,1502.27,1590.75,88.48,214.60999999999999,227.25,-3.10%,+0.06%,216.83,210.00,+3.25%,+5.82%,+8.42%,217.14,211.94,+2.45%,Good call,215.63999938964844,-5.11%,Good call,-81.27,88.48,FY 2025-26,FY 2025-26
JAGSNPHARM,2025-05-19,2025-05-27,8,1717.68,1818.0,100.32,214.71,227.25,-3.10%,+0.06%,216.83,210.00,+3.25%,+5.82%,+8.42%,217.14,211.94,+2.45%,Good call,215.63999938964844,-5.11%,Good call,-92.88,100.32,FY 2025-26,FY 2025-26
JAGSNPHARM,2025-05-19,2025-05-27,15,3220.8,3408.75,187.95,214.72,227.25,-3.10%,+0.06%,216.83,210.00,+3.25%,+5.82%,+8.42%,217.14,211.94,+2.45%,Good call,215.63999938964844,-5.11%,Good call,-174.15,187.95,FY 2025-26,FY 2025-26
ANANTRAJ,2025-05-19,2025-05-27,10,5166.5,5245.0,78.5,516.65,524.5,+9.16%,-17.73%,476.16,631.78,-24.63%,+8.01%,-17.54%,481.84,631.14,-23.66%,Good call,630.75,20.26%,Wrong early sell,"1,062.50",78.50,FY 2025-26,FY 2025-26
ANANTRAJ,2025-05-19,2025-05-27,28,14466.2,14686.0,219.8,516.65,524.5,+9.16%,-17.73%,476.16,631.78,-24.63%,+8.01%,-17.54%,481.84,631.14,-23.66%,Good call,630.75,20.26%,Wrong early sell,"2,975.00",219.80,FY 2025-26,FY 2025-26
ANANTRAJ,2025-05-19,2025-05-27,61,31515.65,31991.45,475.8,516.65,524.45,+9.16%,-17.73%,476.16,631.78,-24.63%,+8.01%,-17.54%,481.84,631.14,-23.66%,Good call,630.75,20.27%,Wrong early sell,"6,484.30",475.80,FY 2025-26,FY 2025-26
ANANTRAJ,2025-05-19,2025-05-27,1,516.65,524.45,7.8,516.65,524.45,+9.16%,-17.73%,476.16,631.78,-24.63%,+8.01%,-17.54%,481.84,631.14,-23.66%,Good call,630.75,20.27%,Wrong early sell,106.30,7.80,FY 2025-26,FY 2025-26
JUBLFOOD,2025-05-19,2025-06-13,10,6890.0,6765.5,-124.5,689.0,676.55,+3.78%,+4.98%,668.03,660.38,+1.16%,-0.75%,+2.19%,685.41,665.69,+2.96%,Bad call,595.7000122070312,-11.95%,Good call,-808.50,-124.50,FY 2025-26,FY 2025-26
